id,other_trades,other_trades_parenth,role_primary,relation_to,guild_memberships,seller_descriptions,maker_descriptions,material,qualifier_im,seller_trades,seller_trades_parenth,maker_trades,maker_trade_parentheses_1,maker_qualifier
345,,,,,Joiners,,,,,,,,,
346,,,,,,,,,,,,Glass,optical,
346,,,,,,,,,,,,Spectacle,,
346,,,,,Spectaclemakers,,,,,,,,,
347,,,,,,,,,,Book,,,,
347,,,,,,,Mathematical,,,,,,,
347,,,,,,,Philosophical,,,,,,,
347,,,,,,,Optical,,,,,,,
347,,,,,,,,,,,,,,
349,,,,,,,,,,,,Spectacle,,
349,,,,,Spectaclemakers,,,,,,,,,
351,,,,,,,Mathematical,,,,,,,
352,,,Grinder ,glass (prospective),,,,,,,,,,
353,,,,,,,,,,,,Rule,,
353,,,,,Stationers,,,,,,,,,
354,,,,,,,Mathematical,,,,,,,
354,,,,,Masons,,,,,,,,,
355,,,,,,,,,,,,Clock,,
355,,,,,Clothworkers,,,,,,,,,
356,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,
358,,,,,Spectaclemakers,,,,,,,,,
359,,,,,,,Mathematical,,,,,,,
359,,,,,,,Philosophical,,,,,,,
359,,,,,,,Optical,,,,,,,
359,,,,,Joiners,,,,,,,,,
360,,,,,Merchant Taylors,,,,,,,,,
361,,,,,,,,,,Spectacle,,,,
361,,,,,,,,,,Instrument,,,,
361,,,Stationer ,,,,,,,,,,,
362,,,,,,,,,,Chart,,,,
362,,,,,,,,,,Book,,,,
362,,,,,,Optical,,,,,,,,
363,,,,,,,,,,Chart,,,,
363,,,,,,,,,,Book,,,,
363,,,,,,Optical,,,,,,,,
364,,,,,,,,,,,,Watch,,
364,,,Watchmaker,,,,,,,,,,,
367,,,,,,,,,,,,Compass,,
368,,,,,,,Mathematical,,,,,,,
369,,,,,,,Mathematical,,,,,,,
370,,,,,,,Mathematical,,,,,,,
371,,,,,,,Mathematical,,,,,,,
371,,,,,Joiners,,,,,,,,,
372,,,,,,,,,,,,Compass,,
373,,,,,,,Mathematical,,,,,,,
374,,,,,,,Mathematical,,,,,,,
375,,,,,,,Mathematical,,,,,,,
376,,,,,,,,,,,,Weight,,
376,,,,,,,,,,,,Scale,,
377,,,,,,,Mathematical,,,,,,,
377,,,,,Grocers,,,,,,,,,
378,,,,,,,Mathematical,,,,,,,
379,,,,,,,Mathematical,,,,,,,
380,,,,,,,,,,,,Spectacle,,
380,,,,,Spectaclemakers,,,,,,,,,
381,,,,,,,Mathematical,,,,,,,
383,,,,,,,Mathematical,,,,,,,
384,,,,,,,,,,,,Globe,,
385,,,,,,,Philosophical,,,,,,,
385,,,,,,,Mathematical,,,,,,,
385,,,,,Stationers,,,,,,,,,
386,,,,,,,,,,,,Scale,,
386,,,,,Weavers,,,,,,,,,
387,,,,,,,,,,,,Spectacle,,
387,,,,,,,Mathematical,,,,,,,
387,,,,,Farriers,,,,,,,,,
387,,,Turner ,ivory,,,,,,,,,,
388,,,,,,,,,,,,Instrument,,
388,,,,,Clockmakers,,,,,,,,,
389,,,,,,,,,,,,,,
389,,,,,Spectaclemakers,,,,,,,,,
390,,,,,,,Mathematical,,,,,,,
391,,,,,,,Mathematical,,,,,,,
392,,,,,,,Mathematical,,,,,,,
393,,,,,,,Mathematical,,,,,,,
394,,,,,,,Optical,,,,,,,
394,,,,,Turners,,,,,,,,,
395,,,,,,,,,,,,,,
396,,,,,,,Mathematical,,,,,,,
396,,,Teacher ,math,,,,,,,,,,
396,,,Blacksmith,,,,,,,,,,,
397,,,,,,,Mathematical,,,,,,,
397,,,,,Cordwainers,,,,,,,,,
398,,,,,Clockmakers,,,,,,,,,
401,,,,,,,,,,,,Clock,,
401,,,,,,,,,,,,Watch,,
402,,,,,,,,,,,,Instrument,,
402,,,,,Broderers,,,,,,,,,
403,,,,,,,,,,,,Log,patent,
403,,,,,,,,,,,,Watch,,
403,,,,,,,,,,,,Log,patent,
403,,,,,,,Nautical,,,,,,,
404,,,,,,,,,,,,Globe,,
404,,,,,,,,,,,,Globe,,
404,,,,,,,,,,,,Globe,,
404,,,,,,,,,,,,Globe,,
404,,,Engraver,,,,,,,,,,,
404,,,Engraver,map,,,,,,,,,,
405,,,,,,,Philosophical,,,,,,,
405,,,,,,,Mathematical,,,,,,,
406,,,,,,,,,,,,Clock,,
406,,,,,,,,,,,,Watch,,
407,,,,,,,,,,Book,,,,
407,,,,,,Optical,,,,,,,,
407,,,Stationer ,,,,,,,,,,,
408,,,,,,,Mathematical,,,,,,,
408,,,,,Grocers,,,,,,,,,
409,,,,,,,,,,,,Rule,,
410,,,,,,,Mathematical,,,,,,,
411,,,,,,,,,,,,,,
411,,,,,Spectaclemakers,,,,,,,,,
412,,,,,,,Mathematical,,,,,,,
412,,,,,Grocers,,,,,,,,,
412,,,Painter,,,,,,,,,,,
413,,,,,,,,,,Instrument,,,,
413,,,,,,,,,,Book,,,,
414,,,,,,Optical,,,,,,,,
414,,,,,,Mathematical,,,,,,,,
414,,,Teacher ,,,,,,,,,,,
415,,,,,,,,,,Fancy goods,,,,
415,,,,,,,,,,Instrument,,,,
416,,,,,,,Mathematical,,,,,,,
416,,,,,,,,,,,,,,
416,,,,,Grocers,,,,,,,,,
416,,,Smith ,optician,,,,,,,,,,
416,,,Jeweller,optician,,,,,,,,,,
417,,,,,,,,,,,,Measure,,
418,,,,,,,Optical,,,,,,,
418,,,,,,,Mathematical,,,,,,,
418,,,,,,,,,,,,,,
419,,,,,Grocers,,,,,,,,,
420,,,,,,,,,,,,Rule,,
420,,,,,Grocers,,,,,,,,,
421,,,,,,,Optical,,,,,,,
421,,,,,,,Mathematical,,,,,,,
421,,,,,Grocers,,,,,,,,,
422,,,,,,,,,,Rule,,,,
422,,,,,,,,,,Hardware,,,,
422,,,,,,,Mathematical,,,,,,,
422,,,,,,,Philosophical,,,,,,,
422,,,,,,,Optical,,,,,,,
422,,,,,Fishmongers,,,,,,,,,
422,,,,,Grocers,,,,,,,,,
423,,,,,,,,,,,,Rule,,
423,,,,,,,Mathematical,,,,,,,
423,,,,,Stationers,,,,,,,,,
423,,,Printer,,,,,,,,,,,
424,,,,,,,Mathematical,,,,,,,
424,,,,,,,Philosophical,,,,,,,
424,,,,,,,Optical,,,,,,,
425,,,,,,,Mathematical,,,,,,,
425,,,,,,,Philosophical,,,,,,,
425,,,,,,,Optical,,,,,,,
425,,,,,,,,,,,,,,
426,,,,,,,Mathematical,,,,,,,
426,,,,,,,Philosophical,,,,,,,
426,,,,,,,Optical,,,,,,,
427,,,,,,,Mathematical,,,,,,,
427,,,,,,,Philosophical,,,,,,,
427,,,,,,,Optical,,,,,,,
427,,,,,Merchant Taylors,,,,,,,,,
428,,,,,,,Mathematical,,,,,,,
428,,,,,Stationers,,,,,,,,,
429,,,,,,,Mathematical,,,,,,,
430,,,,,,,Mathematical,,,,,,,
430,,,,,,,Philosophical,,,,,,,
430,,,,,,,Optical,,,,,,,
430,,,,,,,,,,,,,,
431,,,,,,,Mathematical,,,,,,,
431,,,,,,,,,,,,,,
432,,,,,,,,,,Chart,,,,
432,,,,,,,,,,Print,,,,
432,,,,,,,,,,Map,,,,
432,,,,,,,,,,Globe,,,,
432,,,,,Goldsmiths,,,,,,,,,
432,,,Engraver,,,,,,,,,,,
433,,,,,,,,,,,,Globe,,
434,,,,,,,Mathematical,,,,,,,
434,,,,,,,,,,,,,,
434,,,,,Grocers,,,,,,,,,
435,,,,,,,Mathematical,,,,,,,
435,,,,,,,,,,,,,,
435,,,,,Stationers,,,,,,,,,
436,,,,,,,Mathematical,,,,,,,
436,,,,,Grocers,,,,,,,,,
437,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,
438,,,,,Spectaclemakers,,,,,,,,,
439,,,,,,,Mathematical,,,,,,,
439,,,,,,,Philosophical,,,,,,,
439,,,,,,,Optical,,,,,,,
439,,,,,,,,,,,,,,
440,,,,,,,,,,,,Barometer,,
440,,,,,,,,,,,,Barometer,,
440,,,,,,,,,,,,Barometer,,
440,,,,,,,,,,,,Barometer,,
440,,,,,,,,,,,,Barometer,,
440,,,,,,,,,,,,Barometer,,
440,,,,,,,Mathematical,,,,,,,
440,,,,,,,Philosophical,,,,,,,
440,,,,,,,Optical,,,,,,,
440,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,
442,,,,,,,Astronomical,,,,,,,
442,,,,,,,Philosophical,,,,,,,
442,,,,,,,Mathematical,,,,,,,
442,,,,,,,Optical,,,,,,,
442,,,,,,,,,,,,,,
443,,,Merchant ,,,,,,,,,,,
444,,,,,,,,,,,,Hydrometer,,
444,,,,,,,,,,,,Hydrometer,,
444,,,,,,,,,,,,Hydrometer,,
444,,,,,Feltmakers,,,,,,,,,
444,,,Worker ,glass,,,,,,,,,,
445,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Microscope,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Saccharometer,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Rule,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Scale,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Weight,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Barometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Thermometer,,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Clock,patent,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,,,,,,Hydrometer,,
446,,,,,,,Meteorological,,,,,,,
446,,,,,,,Scientific,,,,,,,
446,,,,,,,Surveying,,,,,,,
446,,,,,,,Philosophical,,,,,,,
446,,,,,,,Gauging,,,,,,,
446,,,,,,,Nautical,,,,,,,
446,,,,,,,Drawing,,,,,,,
446,,,,,,,Mathematical,,,,,,,
446,,,,,,,,,,,,,,
446,,,Worker ,brass,,,,,,,,,,
447,,,,,,,Mathematical,,,,,,,
448,,,,,,,Mathematical,"brass, wood",,,,,,
448,,,,,Joiners,,,,,,,,,
449,,,,,,,,,,,,Barometer,,
449,,,,,,,,,,,,Barometer,,
449,,,,,,,,,,,,Barometer,,
449,,,,,,,Mathematical,,,,,,,
449,,,,,,,Philosophical,,,,,,,
449,,,,,,,Optical,,,,,,,
450,,,,,,,,,,,,Thermometer,,
450,,,,,,,,,,,,Barometer,,
451,,,,,,,Philosophical,,,,,,,
451,,,,,,,Mathematical,,,,,,,
451,,,,,,,,,,,,,,
452,,,,,,,Mathematical,,,,,,,
452,,,,,,,,,,,,,,
453,,,,,,,,,,,,Thermometer,,
453,,,,,,,,,,,,Artificial flower,,
453,,,,,,,,,,,,Artificial feather,,
453,,,,,,,,,,,,Barometer,,
454,,,,,,,,,,,,Engine,fire,
454,,,,,,,,,,,,Pump,,
454,,,,,,,,,,,,Gauge,,
454,,,,,,,,,,,,Measure,,
454,,,,,,,,,,,,Weight,,
454,,,,,,,,,,,,Scale,,
454,,,Founder ,brass,,,,,,,,,,
455,,,,,,,Mathematical,,,,,,,
